App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Avg_Sentiment_Polarity,Avg_Sentiment_Subjectivity,Reviews_log,Installs_log,Cluster,DBSCAN_Cluster
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218,27.0,10000,Free,0.0,Mature 17+,Dating,"July 23, 2018",5.2.9,4.1 and up,0.1827663299663299,0.4574209235209235,5.389071729816501,9.210440366976517,1,0
Hitwe - meet people and chat,DATING,4.2,243950,21.0,10000000,Free,0.0,Mature 17+,Dating,"May 10, 2018",4.3.2,4.1 and up,-0.1394560185185185,0.694104938271605,12.404722664436237,16.118095750958314,0,0
FERZU - Furries Social Network,DATING,3.9,1576,13.0,10000,Free,0.0,Mature 17+,Dating,"February 16, 2018",4.4.1,4.1 and up,0.0818653221481747,0.4869399930553776,7.3632795869630385,9.210440366976517,3,-1
"2Date Dating App, Love and matching",DATING,4.4,41605,8.1,500000,Free,0.0,Mature 17+,Dating,"July 26, 2018",4.813,4.0.3 and up,0.2802671702652353,0.5583907406662825,10.635999666618329,13.122365377402328,1,0
Free Live Talk-Video Call,DATING,4.7,158,4.5,10000,Free,0.0,Mature 17+,Dating,"July 5, 2018",8.2,4.0.3 and up,-0.1,0.1,5.0689042022202315,9.210440366976517,1,-1
Duolingo: Learn Languages Free,EDUCATION,4.7,6289924,13.0,100000000,Free,0.0,Everyone,Education;Education,"August 1, 2018",Varies with device,Varies with device,0.200407738095238,0.4702147530324614,15.65445970491714,18.420680753952364,0,0
Babbel – Learn Languages,EDUCATION,4.3,266948,21.0,10000000,Free,0.0,Everyone,Education,"July 30, 2018",20.7.2,4.4 and up,0.3916361531986532,0.4983976758195508,12.494812907901462,16.118095750958314,0,0
Flippy Campus - Buy & sell on campus at a discount,EDUCATION,4.0,889,7.4,500000,Free,0.0,Everyone,Education,"March 9, 2018",2.2.4,4.2 and up,0.39528393175452,0.4924847211611917,6.7912214627261855,13.122365377402328,1,0
ABC Preschool Free,EDUCATION,3.8,27572,25.0,5000000,Free,0.0,Everyone,Education;Education,"October 25, 2017",3.0,2.3 and up,0.2208048804012345,0.4229706790123457,10.22459231202622,15.424948670398354,3,0
English with Lingualeo,EDUCATION,4.7,254519,27.0,5000000,Free,0.0,Everyone,Education,"July 20, 2018",2.8.1,4.1 and up,0.1351686507936507,0.3522718253968254,12.447134697346728,15.424948670398354,0,0
Brilliant,EDUCATION,4.5,41185,13.0,1000000,Free,0.0,Everyone,Education,"August 3, 2018",Varies with device,Varies with device,0.2416548327664399,0.4908503530199958,10.625853671765293,13.815511557963774,1,0
C++ Tutorials,EDUCATION,4.1,358,1.9,50000,Free,0.0,Everyone,Education,"August 21, 2014",1.1,2.3 and up,0.5309259259259259,0.5667438271604939,5.883322388488279,10.819798284210286,1,0
C++ Programming,EDUCATION,4.3,11904,1.8,1000000,Free,0.0,Everyone,Education,"August 22, 2015",2.0,2.3 and up,0.1964510494328202,0.5534449571775961,9.384713758920963,13.815511557963774,1,0
C Programming,EDUCATION,4.3,22251,1.8,1000000,Free,0.0,Everyone,Education,"June 28, 2015",3.0,2.3 and up,0.2768000669964955,0.541011544011544,10.010187171195184,13.815511557963774,1,0
GMAT Question Bank,EDUCATION,4.2,240,29.0,10000,Free,0.0,Everyone,Education,"April 29, 2015",1.2.0,2.3.3 and up,0.2688999236058059,0.4698832866479925,5.484796933490655,9.210440366976517,1,0
GRE Tutor,EDUCATION,4.0,275,2.3,50000,Free,0.0,Everyone,Education,"December 2, 2013",2.9,2.1 and up,0.4086946386946387,0.5681086043586043,5.62040086571715,10.819798284210286,1,0
GRE Flashcards,EDUCATION,4.5,13791,13.0,500000,Free,0.0,Everyone,Education,"June 6, 2018",Varies with device,Varies with device,0.2620552874979958,0.5237899831649832,9.531843992903474,13.122365377402328,1,0
GMAT Math Flashcards,EDUCATION,4.4,1769,13.0,100000,Free,0.0,Everyone,Education,"July 11, 2018",Varies with device,Varies with device,0.4127359971240179,0.5496980218855219,7.478734825567875,11.51293546492023,1,0
GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963,13.0,100000,Free,0.0,Everyone,Education,"June 6, 2018",Varies with device,Varies with device,0.3880157126823793,0.4839062850729518,8.285008895449879,11.51293546492023,1,0
Babbel – Learn Spanish,EDUCATION,4.4,54798,11.0,1000000,Free,0.0,Everyone,Education,"July 30, 2018",20.7.2,4.4 and up,0.3093640734265734,0.5447092028342028,10.911427224594425,13.815511557963774,1,0
HomeWork,EDUCATION,4.3,16195,5.2,1000000,Free,0.0,Everyone,Education,"September 20, 2016",8.5.2,4.0 and up,1.0,0.3,9.692519577152051,13.815511557963774,1,-1
Common Core,EDUCATION,4.0,835,15.0,100000,Free,0.0,Everyone,Education,"December 20, 2016",2.3.1,2.3 and up,-0.0088107799938157,0.4599950718923933,6.728628613084702,11.51293546492023,3,0
Homework Planner,EDUCATION,4.0,2525,1.2,100000,Free,0.0,Everyone,Education,"January 11, 2015",15.9.4,4.0 and up,0.2775236133048633,0.5334585326549611,7.8343923029104365,11.51293546492023,1,0
Edmodo,EDUCATION,4.1,200058,18.0,10000000,Free,0.0,Everyone,Education,"July 20, 2018",9.12.5,4.0.3 and up,0.4041555349412492,0.4435581323438466,12.20636760202623,16.118095750958314,0,0
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84309,41.0,5000000,Free,0.0,Everyone,Education,"July 25, 2018",2.6.6,4.1 and up,0.2023263888888888,0.6530555555555556,11.342255760916721,15.424948670398354,0,0
Canvas Student,EDUCATION,4.5,42828,13.0,1000000,Free,0.0,Everyone,Education,"July 20, 2018",Varies with device,Varies with device,0.125,0.3874999999999999,10.664970722216369,13.815511557963774,1,0
EasyBib: Citation Generator,EDUCATION,3.5,1405,7.3,100000,Free,0.0,Everyone,Education,"March 29, 2018",2.4.4,4.0 and up,0.0718316624895572,0.3912238930659983,7.2485040723706105,11.51293546492023,3,0
Hotstar,ENTERTAINMENT,4.3,4885646,13.0,100000000,Free,0.0,Teen,Entertainment,"August 3, 2018",Varies with device,Varies with device,0.0381778261730828,0.4939640988971346,15.401812280952862,18.420680753952364,0,0
H TV,ENTERTAINMENT,4.3,103078,5.6,5000000,Free,0.0,Everyone,Entertainment,"July 5, 2018",4.6.2,2.3.3 and up,0.3021153846153846,0.4085042735042735,11.543250963516295,15.424948670398354,0,0
DStv Now,ENTERTAINMENT,3.9,34923,13.0,5000000,Free,0.0,Teen,Entertainment,"July 27, 2018",Varies with device,Varies with device,0.023143659003034,0.5161311836311836,10.460929550930699,15.424948670398354,3,0
BBC Media Player,ENTERTAINMENT,3.4,87384,13.0,10000000,Free,0.0,Everyone,Entertainment,"September 14, 2016",Varies with device,Varies with device,-0.0285198337542087,0.4376107804232804,11.378078922200462,16.118095750958314,3,0
Amazon Prime Video,ENTERTAINMENT,4.2,411683,24.0,50000000,Free,0.0,Teen,Entertainment,"August 2, 2018",3.0.231.18141,4.1 and up,0.4611111111111111,0.5555555555555556,12.92801134375286,17.72753358339242,0,0
Cinemark Theatres,ENTERTAINMENT,4.1,21867,39.0,1000000,Free,0.0,Teen,Entertainment,"July 12, 2018",2.19.0,5.0 and up,0.0701554067460317,0.403097702991453,9.99277966001489,13.815511557963774,3,0
Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747,13.0,10000000,Free,0.0,Teen,Entertainment,"August 2, 2018",Varies with device,Varies with device,0.1426018885515638,0.5183011234796949,12.403890183698227,16.118095750958314,0,0
Harkins Theatres,ENTERTAINMENT,4.3,1511,12.0,100000,Free,0.0,Everyone,Entertainment,"June 11, 2018",2.1.1,4.1 and up,0.0886444283157262,0.490007597621234,7.321188556739479,11.51293546492023,1,0
AMC Theatres,ENTERTAINMENT,4.3,44550,72.0,1000000,Free,0.0,Everyone,Entertainment,"July 18, 2018",6.18.3,5.0 and up,0.1356944444444444,0.5781944444444445,10.704389879336146,13.815511557963774,4,0
Food Network,ENTERTAINMENT,4.1,7813,13.0,500000,Free,0.0,Teen,Entertainment,"July 27, 2018",Varies with device,Varies with device,0.0283548576814421,0.4370341493404874,8.963672275615016,13.122365377402328,3,0
Cooking Channel,ENTERTAINMENT,4.1,1033,16.0,100000,Free,0.0,Teen,Entertainment,"July 27, 2018",Varies with device,Varies with device,0.364018944018944,0.533577256077256,6.9411900550683745,11.51293546492023,1,0
Animal Planet GO,ENTERTAINMENT,4.2,2442,9.6,100000,Free,0.0,Teen,Entertainment,"July 24, 2018",2.9.4,4.1 and up,0.2735714285714286,0.4537367724867724,7.8009820712577405,11.51293546492023,1,0
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066,13.0,10000000,Free,0.0,Teen,Entertainment,"March 5, 2018",Varies with device,Varies with device,0.1775100333694083,0.4448996244331065,12.644543682141073,16.118095750958314,3,0
Acorn TV: World-class TV from Britain and Beyond,ENTERTAINMENT,3.0,493,23.0,50000,Free,0.0,Everyone,Entertainment,"June 15, 2018",2.0.0,4.4 and up,0.0860583905828471,0.5070377689942908,6.202535517187923,10.819798284210286,3,-1
HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387,20.0,1000000,Free,0.0,Teen,Entertainment,"July 16, 2018",3.1.4,4.4 and up,0.2112787731438599,0.5211220068298389,10.415951832970627,13.815511557963774,3,0
FOX NOW - On Demand & Live TV,ENTERTAINMENT,3.9,60841,13.0,5000000,Free,0.0,Teen,Entertainment,"July 26, 2018",Varies with device,4.4 and up,0.0480902363075912,0.4920228456608326,11.016035618942716,15.424948670398354,3,0
A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706,19.0,1000000,Free,0.0,Teen,Entertainment,"July 16, 2018",3.1.4,4.4 and up,0.3538825757575757,0.4954632675438596,10.299137987255902,13.815511557963774,1,0
BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807,19.0,1000000,Free,0.0,Teen,Entertainment,"July 8, 2018",11.45.0,4.4 and up,0.0510880756974507,0.4081290584415584,9.602922854253334,13.815511557963774,3,0
Comedy Central,ENTERTAINMENT,3.9,22378,19.0,1000000,Free,0.0,Teen,Entertainment,"July 8, 2018",11.45.0,4.4 and up,0.1714237662868177,0.3469064224174518,10.015878298115155,13.815511557963774,3,0
CW Seed,ENTERTAINMENT,4.5,16372,13.0,500000,Free,0.0,Teen,Entertainment,"July 18, 2018",1.16,4.4 and up,0.3055693342151675,0.5177009847148736,9.703388915639492,13.122365377402328,1,0
HBO GO: Stream with TV Package,ENTERTAINMENT,3.8,87723,32.0,10000000,Free,0.0,Teen,Entertainment,"July 19, 2018",16.0.0.437,4.1 and up,-0.0556527117201929,0.5216060351511479,11.381950801127395,16.118095750958314,3,-1
FOX,ENTERTAINMENT,3.7,197774,44.0,10000000,Free,0.0,Mature 17+,Entertainment,"June 25, 2018",6.6.1,4.4 and up,0.2139840252340252,0.4584032017365351,12.194885299889597,16.118095750958314,3,-1
Hamilton — The Official App,ENTERTAINMENT,4.5,1575,43.0,100000,Free,0.0,Everyone,Entertainment,"July 13, 2018",2.3.2,5.0 and up,0.1610472318136008,0.4361435321182345,7.362645270417825,11.51293546492023,1,0
Funny Pics,ENTERTAINMENT,3.9,9941,13.0,1000000,Free,0.0,Teen,Entertainment,"July 7, 2017",Varies with device,Varies with device,0.15368272005772,0.5721806553235125,9.204523486654617,13.815511557963774,3,0
Colorfy: Coloring Book for Adults - Free,ENTERTAINMENT,4.5,787177,13.0,10000000,Free,0.0,Everyone,Entertainment,"June 20, 2018",Varies with device,Varies with device,0.0467848787911724,0.6042470514179697,13.57620967717518,16.118095750958314,0,0
All Events in City,EVENTS,4.0,3782,9.5,100000,Free,0.0,Everyone,Events,"June 12, 2018",8.4,4.0.3 and up,0.5028597402597402,0.5618210678210679,8.23827262463303,11.51293546492023,1,0
DroidAdmin for Android - Advice,EVENTS,4.2,811,2.8,10000,Free,0.0,Everyone,Events,"May 29, 2018",3.8,4.0 and up,0.1261752136752136,0.5074501424501425,6.699500340161678,9.210440366976517,1,0
Happy Birthday Songs Offline,EVENTS,4.4,464,8.9,100000,Free,0.0,Everyone,Events,"December 4, 2017",1.3,4.1 and up,0.3647058823529411,0.634313725490196,6.142037405587356,11.51293546492023,1,0
"Gametime - Tickets to Sports, Concerts, Theater",EVENTS,4.5,8800,24.0,1000000,Free,0.0,Everyone,Events,"July 17, 2018",11.1.1,5.0 and up,0.3797400972400972,0.5702181577181578,9.082620630373812,13.815511557963774,1,0
Goldstar: Live Event Tickets,EVENTS,4.5,1953,13.0,100000,Free,0.0,Teen,Events,"August 1, 2018",Varies with device,Varies with device,0.5492664141414141,0.6354549062049062,7.577633832602728,11.51293546492023,1,0
Citibanamex Movil,FINANCE,3.6,52306,42.0,5000000,Free,0.0,Everyone,Finance,"July 27, 2018",20.1.0,5.0 and up,0.1500614478114477,0.5081359751359751,10.864885484309047,15.424948670398354,3,-1
Bualuang mBanking,FINANCE,4.0,48445,10.0,5000000,Free,0.0,Everyone,Finance,"July 16, 2018",2.6.0,4.0.3 and up,0.004322019211725,0.3482470538720538,10.788205054571177,15.424948670398354,3,0
BBVA Spain,FINANCE,4.2,36746,13.0,5000000,Free,0.0,Everyone,Finance,"July 24, 2018",Varies with device,Varies with device,0.515085705540251,0.5946316246884429,10.511811868655796,15.424948670398354,1,0
Ecobank Mobile Banking,FINANCE,4.0,12073,42.0,1000000,Free,0.0,Everyone,Finance,"May 25, 2018",3.3,4.2 and up,-0.0148600319433652,0.5415730180313514,9.398809659356372,13.815511557963774,3,0
Banorte Movil,FINANCE,4.1,111632,65.0,1000000,Free,0.0,Everyone,Finance,"June 9, 2018",5.10.1.40699,4.4 and up,0.116998667998668,0.5673119519369519,11.622971984143769,13.815511557963774,4,0
Credit Karma,FINANCE,4.7,706301,13.0,10000000,Free,0.0,Everyone,Finance,"July 31, 2018",Varies with device,Varies with device,0.2700516800659658,0.5196421459492888,13.46779818705094,16.118095750958314,0,0
BZWBK24 mobile,FINANCE,4.5,64959,39.0,1000000,Free,0.0,Everyone,Finance,"June 18, 2018",5.0.1,4.1 and up,0.3268825522303783,0.5547810559006211,11.08152697483556,13.815511557963774,1,0
"GCash - Buy Load, Pay Bills, Send Money",FINANCE,4.0,25508,13.0,1000000,Free,0.0,Everyone,Finance,"July 31, 2018",Varies with device,4.2 and up,0.0270824408519721,0.3834686147186147,10.146786610053903,13.815511557963774,3,0
Google Pay,FINANCE,4.2,347838,13.0,100000000,Free,0.0,Everyone,Finance,"July 26, 2018",2.70.206190089,Varies with device,0.1156874860995739,0.5077741771354409,12.759495008025844,18.420680753952364,0,0
"Even - organize your money, get paid early",FINANCE,4.8,12304,21.0,100000,Free,0.0,Everyone,Finance,"August 2, 2018",6.0.16,5.0 and up,0.2839285714285714,0.4627380952380952,9.417760962825156,11.51293546492023,1,0
Digit Save Money Automatically,FINANCE,4.5,8188,22.0,100000,Free,0.0,Everyone,Finance,"July 31, 2018",2.29.01,4.1 and up,0.250246308750773,0.4027419926303855,9.010547069270189,11.51293546492023,1,0
Acorns - Invest Spare Change,FINANCE,4.3,45957,13.0,1000000,Free,0.0,Everyone,Finance,"July 31, 2018",Varies with device,Varies with device,0.0466666666666666,0.2038888888888888,10.735483214914881,13.815511557963774,3,0
Expense IQ Money Manager,FINANCE,4.4,21570,27.0,1000000,Free,0.0,Everyone,Finance,"June 19, 2018",2.0.4,4.0 and up,0.2275061894870362,0.4419843092988254,9.979105098994717,13.815511557963774,1,0
Experian - Free Credit Report,FINANCE,4.6,23130,46.0,1000000,Free,0.0,Everyone,Finance,"July 12, 2018",2.1.4,4.2 and up,0.1705043708304578,0.5278456406717276,10.0489289881863,13.815511557963774,1,0
Branch,FINANCE,4.6,69973,3.8,1000000,Free,0.0,Everyone,Finance,"July 23, 2018",1.17.1,4.0 and up,0.2642297979797979,0.4446455338642838,11.15587902346339,13.815511557963774,1,0
CreditWise from Capital One,FINANCE,4.6,26587,8.4,1000000,Free,0.0,Everyone,Finance,"July 19, 2018",1.18.0,4.4 and up,0.2394542938786359,0.5351311517429939,10.188215265161473,13.815511557963774,1,0
Credit Sesame,FINANCE,4.3,25166,11.0,1000000,Free,0.0,Everyone,Finance,"July 25, 2018",3.1.16,4.1 and up,0.0886673857940305,0.3942038112959166,10.133288891514404,13.815511557963774,3,0
Fresh EBT - Food Stamp Balance,FINANCE,4.5,19870,7.4,1000000,Free,0.0,Everyone,Finance,"July 24, 2018",2.9.5,4.0.3 and up,0.1597274053560818,0.4247380315762669,9.897016661405816,13.815511557963774,1,0
CNBC: Breaking Business News & Live Market Data,FINANCE,4.2,24647,13.0,1000000,Free,0.0,Everyone,Finance,"July 13, 2018",Varies with device,Varies with device,0.2477037637331754,0.4739678840414134,10.112451040276504,13.815511557963774,1,0
Bloomberg Professional,FINANCE,4.1,3334,13.0,500000,Free,0.0,Everyone,Finance,"July 23, 2018",Varies with device,Varies with device,-0.0233527236652236,0.3632434613997114,8.112227958349724,13.122365377402328,3,0
E*TRADE Mobile,FINANCE,3.9,10658,58.0,1000000,Free,0.0,Everyone,Finance,"August 2, 2018",6.8.2,4.4 and up,0.1532734140136483,0.4936103797822547,9.274159884689137,13.815511557963774,3,-1
Fox Business,FINANCE,3.7,2594,13.0,500000,Free,0.0,Everyone,Finance,"March 13, 2018",Varies with device,Varies with device,0.0888267410693881,0.5015917069042068,7.861341795599989,13.122365377402328,3,0
Current debit card and app made for teens,FINANCE,4.3,685,21.0,50000,Free,0.0,Everyone,Finance,"August 3, 2018",3.0.22,4.4 and up,0.3272583733540765,0.4721886874699375,6.530877627725885,10.819798284210286,1,0
Betterment,FINANCE,4.4,3780,11.0,100000,Free,0.0,Everyone,Finance,"August 3, 2018",6.0.6,5.0 and up,0.1432521976325992,0.5105452301501409,8.237743803890933,11.51293546492023,1,0
Citizens Bank Mobile Banking,FINANCE,4.1,15192,38.0,1000000,Free,0.0,Everyone,Finance,"May 23, 2018",4.2.1,4.1 and up,0.0131790547415547,0.4939345129077271,9.628590074443766,13.815511557963774,3,0
GoBank,FINANCE,4.4,5950,12.0,500000,Free,0.0,Everyone,Finance,"June 1, 2018",2.131,4.1 and up,0.0391008283968054,0.5303020581933049,8.691314551644853,13.122365377402328,1,0
BBVA Compass Banking,FINANCE,4.3,5905,50.0,500000,Free,0.0,Everyone,Finance,"July 27, 2018",6.0.2,4.4 and up,0.2055902244649166,0.4824433106575964,8.683724062303869,13.122365377402328,1,0
BankMobile Vibe App,FINANCE,4.3,14627,23.0,1000000,Free,0.0,Everyone,Finance,"July 9, 2018",5.1,4.1 and up,0.353454576824142,0.5646099190664409,9.590692779269272,13.815511557963774,1,0
ACE Elite,FINANCE,4.1,2898,45.0,100000,Free,0.0,Everyone,Finance,"May 9, 2018",4.10.0,4.4 and up,0.2521709155042488,0.4425893859227192,7.972121128921655,11.51293546492023,1,0
Associated Credit Union Mobile,FINANCE,4.7,3290,12.0,50000,Free,0.0,Everyone,Finance,"May 30, 2018",5.9.1.0,5.0 and up,0.3880928287981859,0.5595348639455783,8.098946748943339,10.819798284210286,1,0
Bank of America Mobile Banking,FINANCE,4.4,341090,53.0,10000000,Free,0.0,Everyone,Finance,"July 31, 2018",7.8.8,4.4 and up,0.1800268291975881,0.4850038651824366,12.739904582834367,16.118095750958314,4,0
Discover Mobile,FINANCE,4.6,87951,68.0,5000000,Free,0.0,Everyone,Finance,"July 23, 2018",9.7.0,4.1 and up,-0.0416666666666666,0.5277777777777778,11.384546490100442,15.424948670398354,4,0
Amex Mobile,FINANCE,4.3,24729,32.0,1000000,Free,0.0,Everyone,Finance,"August 3, 2018",6.7.0,5.0 and up,0.1756663259579926,0.4177012452568008,10.115772360515463,13.815511557963774,1,0
Citi Mobile®,FINANCE,4.0,78306,46.0,5000000,Free,0.0,Everyone,Finance,"July 31, 2018",9.9.0,4.4 and up,-0.0387306547619047,0.4984982638888889,11.268392277727548,15.424948670398354,4,-1
Chase Mobile,FINANCE,4.6,1374549,32.0,10000000,Free,0.0,Everyone,Finance,"July 23, 2018",3.52,5.0 and up,0.0481659967017109,0.488717625876108,14.13363696279013,16.118095750958314,0,0
HDFC Bank MobileBanking,FINANCE,4.2,208463,13.0,10000000,Free,0.0,Everyone,Finance,"July 26, 2018",Varies with device,Varies with device,0.1114486703772417,0.5096762265512265,12.247521643442713,16.118095750958314,0,0
Barclays US for Android,FINANCE,4.1,6998,24.0,1000000,Free,0.0,Everyone,Finance,"August 1, 2018",6.29.37589,5.0 and up,0.0179280039983164,0.4125541877104376,8.85352256068954,13.815511557963774,3,0
Easy Recipes,FOOD_AND_DRINK,4.7,2707,8.9,100000,Free,0.0,Everyone,Food & Drink,"May 15, 2018",2.12,4.0.3 and up,0.2705381944444444,0.5101388888888889,7.903965634032166,11.51293546492023,1,0
Debonairs Pizza,FOOD_AND_DRINK,3.8,3320,8.4,500000,Free,0.0,Everyone,Food & Drink,"August 4, 2018",1.9.117,4.0.3 and up,0.0465277777777778,0.6054166666666667,8.108021221376747,13.122365377402328,3,0
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68103,66.0,1000000,Free,0.0,Everyone,Food & Drink,"June 20, 2018",5.0.0,4.4 and up,0.1965599297808238,0.4705100063018296,11.128791227563893,13.815511557963774,4,0
Grubhub: Food Delivery,FOOD_AND_DRINK,4.5,155944,35.0,5000000,Free,0.0,Everyone,Food & Drink,"August 2, 2018",7.12,5.0 and up,0.1227393293840662,0.4700292397660818,11.957258659963776,15.424948670398354,0,0
Domino's Pizza USA,FOOD_AND_DRINK,4.7,1032935,13.0,10000000,Free,0.0,Everyone,Food & Drink,"July 20, 2018",Varies with device,Varies with device,0.2090786415933821,0.5032287457102147,13.84791579071295,16.118095750958314,0,0
Dairy Queen,FOOD_AND_DRINK,3.7,731,43.0,100000,Free,0.0,Everyone,Food & Drink,"July 25, 2018",2.1.0,4.1 and up,0.1894097222222222,0.3743827160493826,6.595780513961311,11.51293546492023,3,-1
Healthy Recipes Free,FOOD_AND_DRINK,4.0,1077,17.0,100000,Free,0.0,Everyone,Food & Drink,"October 18, 2017",3.2.0,4.0.3 and up,0.4033939116439117,0.5317927072927073,6.982862751468942,11.51293546492023,1,0
Cookbook Recipes,FOOD_AND_DRINK,4.1,46539,13.0,5000000,Free,0.0,Teen,Food & Drink,"July 23, 2018",Varies with device,Varies with device,0.565437038093288,0.6426115401115401,10.748067436856283,15.424948670398354,1,0
Easy Healthy Recipes,FOOD_AND_DRINK,4.1,278,7.2,50000,Free,0.0,Everyone,Food & Drink,"July 20, 2018",24.5.0,4.0 and up,0.445762473876698,0.5893495297805643,5.631211781821365,10.819798284210286,1,0
Allrecipes Dinner Spinner,FOOD_AND_DRINK,4.5,61881,13.0,5000000,Free,0.0,Everyone,Food & Drink,"April 10, 2018",Varies with device,Varies with device,0.2729995443153338,0.5816768246373509,11.032984624785259,15.424948670398354,0,0
Cookpad,FOOD_AND_DRINK,4.5,131569,8.2,10000000,Free,0.0,Everyone,Food & Drink,"August 3, 2018",2.76.2.0-android,4.2 and up,0.2574367684784351,0.5483966650633317,11.787294308359884,16.118095750958314,0,0
"BigOven Recipes, Meal Planner, Grocery List & More",FOOD_AND_DRINK,4.3,31986,76.0,1000000,Free,0.0,Teen,Food & Drink,"November 23, 2017",5.7.23,5.0 and up,0.3282224025974026,0.4997821406024531,10.373084849239977,13.815511557963774,4,-1
Foursquare City Guide,FOOD_AND_DRINK,4.1,483960,13.0,10000000,Free,0.0,Teen,Food & Drink,"July 23, 2018",Varies with device,Varies with device,0.2002786796536796,0.4222157802514945,13.089759603939749,16.118095750958314,0,0
Eat24 Food Delivery & Takeout,FOOD_AND_DRINK,4.3,40116,13.0,1000000,Free,0.0,Everyone,Food & Drink,"August 2, 2018",Varies with device,Varies with device,0.1716105214230214,0.5470710770710772,10.59955546360705,13.815511557963774,1,0
BeyondMenu Food Delivery,FOOD_AND_DRINK,4.7,51517,13.0,1000000,Free,0.0,Everyone,Food & Drink,"August 1, 2018",Varies with device,Varies with device,0.4087426900584795,0.6176803118908382,10.849686540148948,13.815511557963774,1,0
EatStreet Food Delivery App,FOOD_AND_DRINK,4.6,7690,25.0,100000,Free,0.0,Everyone,Food & Drink,"July 3, 2018",3.1.14,5.0 and up,0.3832653026403026,0.5136076011076011,8.947806093057054,11.51293546492023,1,0
Caviar - Food Delivery,FOOD_AND_DRINK,4.2,3755,8.5,100000,Free,0.0,Everyone,Food & Drink,"July 20, 2018",2.4.11,6.0 and up,0.2173747808904058,0.5137362637362637,8.231109840328154,11.51293546492023,1,0
DoorDash - Food Delivery,FOOD_AND_DRINK,4.5,104504,13.0,1000000,Free,0.0,Everyone,Food & Drink,"July 31, 2018",Varies with device,Varies with device,0.0724071030242905,0.44422497723837,11.556990196132329,13.815511557963774,0,0
Home Workout - No Equipment,HEALTH_AND_FITNESS,4.8,428156,15.0,10000000,Free,0.0,Everyone,Health & Fitness,"June 28, 2018",Varies with device,Varies with device,0.3383518564768565,0.5552208555333555,12.967245229730942,16.118095750958314,0,0
30 Day Fitness Challenge - Workout at Home,HEALTH_AND_FITNESS,4.8,471036,13.0,10000000,Free,0.0,Everyone,Health & Fitness,"August 3, 2018",Varies with device,4.0 and up,0.3335368733928641,0.5585879078678617,13.062691926176443,16.118095750958314,0,0
Home Workout for Men - Bodybuilding,HEALTH_AND_FITNESS,4.8,12705,15.0,1000000,Free,0.0,Everyone,Health & Fitness,"July 10, 2018",1.0.2,4.0 and up,0.5234495192307692,0.4701037851037851,9.449829601826478,13.815511557963774,1,0
Fat Burning Workout - Home Weight lose,HEALTH_AND_FITNESS,4.5,706,9.4,100000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",1.0.5,4.1 and up,0.1752690095398428,0.5471371452621452,6.561030665896573,11.51293546492023,1,0
Fitbit,HEALTH_AND_FITNESS,3.9,357417,13.0,10000000,Free,0.0,Everyone,Health & Fitness,"July 26, 2018",Varies with device,Varies with device,0.2455546536796536,0.5822820466570467,12.786661244177363,16.118095750958314,0,0
Cycling - Bike Tracker,HEALTH_AND_FITNESS,4.5,9116,4.0,500000,Free,0.0,Everyone,Health & Fitness,"July 30, 2018",1.1.22,4.1 and up,0.3521468253968254,0.6174126984126984,9.117896081584902,13.122365377402328,1,0
Abs Training-Burn belly fat,HEALTH_AND_FITNESS,4.7,2071,6.9,100000,Free,0.0,Everyone,Health & Fitness,"July 24, 2018",1.0.12,4.1 and up,0.2174188233400472,0.4469090862840863,7.6362696033793735,11.51293546492023,1,0
Calorie Counter - EasyFit free,HEALTH_AND_FITNESS,4.7,50294,11.0,1000000,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",3.0.7,4.1 and up,0.3480287178805847,0.5369835099867568,10.825660947568439,13.815511557963774,1,0
Garmin Connect™,HEALTH_AND_FITNESS,3.9,232153,13.0,10000000,Free,0.0,Everyone,Health & Fitness,"August 2, 2018",Varies with device,Varies with device,0.1548099296536796,0.4854234758297259,12.355156223538698,16.118095750958314,0,0
BetterMe: Weight Loss Workouts,HEALTH_AND_FITNESS,4.2,14709,15.0,5000000,Free,0.0,Everyone,Health & Fitness,"July 26, 2018",2.8.2,5.0 and up,0.2922753227440727,0.4982557157557157,9.596282813595483,15.424948670398354,1,0
Bike Computer - GPS Cycling Tracker,HEALTH_AND_FITNESS,4.4,12029,4.3,1000000,Free,0.0,Everyone,Health & Fitness,"August 4, 2018",2.6,4.2 and up,0.2819784035409035,0.4769144281644281,9.395158808968725,13.815511557963774,1,0
Calorie Counter - MyFitnessPal,HEALTH_AND_FITNESS,4.6,1873516,13.0,50000000,Free,0.0,Everyone,Health & Fitness,"July 31, 2018",Varies with device,Varies with device,0.2156735153683997,0.4729520986061961,14.44332797110052,17.72753358339242,0,0
